ControlSet,CacheEntryPosition,Path,LastModifiedTimeUTC,Executed,Duplicate,SourceFile
1,959,C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonx64\Microsoft Shared\Office16\OLicenseHeartbeat.exe,2021-08-07 14:33:21,NA,False,Live Registry
1,960,C:\Users\john\AppData\Local\Microsoft\OneDrive\21.129.0627.0002\FileSyncConfig.exe,2021-07-22 09:33:15,NA,False,Live Registry
1,961,C:\Users\john\AppData\Local\Microsoft\OneDrive\Update\OneDriveSetup.exe,2021-08-05 10:57:48,NA,False,Live Registry
1,962,C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\VC\Tools\MSVC\14.27.29110\bin\HostX86\x86\mspdbsrv.exe,2020-10-19 16:21:56,NA,False,Live Registry
1,963,C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\VC\Tools\MSVC\14.27.29110\bin\HostX86\x86\cvtres.exe,2020-10-19 16:21:56,NA,False,Live Registry
1,964,C:\Program Files (x86)\Windows Kits\10\bin\10.0.18362.0\x86\rc.exe,2019-03-18 16:43:54,NA,False,Live Registry
1,965,C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\VC\Tools\MSVC\14.27.29110\bin\HostX86\x86\link.exe,2020-10-19 16:21:56,NA,False,Live Registry
1,966,C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\MSBuild\Current\Bin\Tracker.exe,2020-10-19 16:16:40,NA,False,Live Registry
1,967,C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\MSBuild\Current\Bin\MSBuild.exe,2020-10-19 16:16:38,NA,False,Live Registry
1,968,C:\WINDOWS\system32\OpenWith.exe,2021-07-22 07:50:25,NA,False,Live Registry
1,969,C:\Program Files\Microsoft Office\root\Office16\sdxhelper.exe,2021-08-12 17:02:45,NA,False,Live Registry
1,970,C:\WINDOWS\system32\speech_onecore\common\SpeechModelDownload.exe,2021-07-22 07:50:11,NA,False,Live Registry
1,971,C:\Program Files\WindowsApps\Microsoft.OneConnect_5.2011.3081.0_x64__8wekyb3d8bbwe\Application,2021-06-05 17:52:53,NA,False,Live Registry
1,972,00000009	000507db0c090000	000a000042ee0000	8664	Microsoft.OneConnect	8wekyb3d8bbwe	,,NA,False,Live Registry
1,973,C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\TeamFoundation\Team Explorer\Git\mingw32\bin\git.exe,2020-10-19 16:16:29,NA,False,Live Registry
1,974,C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\TeamFoundation\Team Explorer\Git\cmd\git.exe,2020-10-19 16:16:29,NA,False,Live Registry
1,975,C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\VC\vcpackages\VCPkgSrv.exe,2020-10-19 16:20:42,NA,False,Live Registry
1,976,C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\VC\Tools\MSVC\14.27.29110\bin\HostX86\x86\VCTIP.EXE,2020-10-19 16:21:56,NA,False,Live Registry
1,977,C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\VC\Tools\MSVC\14.27.29110\bin\HostX86\x86\cl.exe,2020-10-19 16:21:56,NA,False,Live Registry
1,978,C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.ThreadedWaitDialog.exe,2020-10-19 16:16:12,NA,False,Live Registry
1,979,C:\Users\john\AppData\Local\MEGAsync\MEGAupdater.exe,2021-07-18 08:01:08,NA,False,Live Registry
1,980,C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.Host.CLR.x86.exe,2020-10-19 16:16:12,NA,False,Live Registry
1,981,C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.SettingsHost.exe,2020-10-19 16:16:12,NA,False,Live Registry
1,982,C:\program files (x86)\microsoft visual studio\installer\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-08-13 11:49:04,NA,False,Live Registry
1,983,C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.VSDetouredHost.exe,2020-10-19 16:16:12,NA,False,Live Registry
1,984,C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.IdentityHost.exe,2020-10-19 16:16:12,NA,False,Live Registry
1,985,C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\controller\Microsoft.ServiceHub.Controller.exe,2020-10-19 16:16:12,NA,False,Live Registry
1,986,C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PerfWatson2.exe,2020-10-19 16:16:10,NA,False,Live Registry
1,987,C:\Program Files\WindowsApps\DellInc.DellSupportAssistforPCs_3.10.2.0_x64__htrsf667h5kn2\Application,2021-07-21 21:11:52,NA,False,Live Registry
1,988,00000009	0003000a00020000	000a000047ba0000	8664	DellInc.DellSupportAssistforPCs	htrsf667h5kn2	,,NA,False,Live Registry
1,989,C:\Program Files\Dell\SupportAssistAgent\bin\SupportAssistAppWire.exe,2021-07-16 22:29:20,NA,False,Live Registry
1,990,C:\WINDOWS\system32\nslookup.exe,2019-12-07 09:08:52,NA,False,Live Registry
1,991,C:\Program Files\Internet Explorer\IELowutil.exe,2019-12-07 09:09:39,NA,False,Live Registry
1,992,C:\WINDOWS\system32\TRACERT.EXE,2019-12-07 09:09:33,NA,False,Live Registry
1,993,C:\WINDOWS\system32\PING.EXE,2019-12-07 09:09:33,NA,False,Live Registry
1,994,0000000b	000a00004a6103ff	000a00004a6103ff	8664	1527c705-839a-4832-9118-54d4Bd6a0c89	cw5n1h2txyewy	neutral,,NA,False,Live Registry
1,995,0000000b	000a00004a6103ff	000a000042ee0000	8664	c5e2524a-ea46-4f67-841f-6a9465d9d515	cw5n1h2txyewy	neutral,,NA,False,Live Registry
1,996,0000000b	000a00004a6103ff	000a00004a6103ff	8664	E2A4F912-2574-4A75-9BB0-0D023378592B	cw5n1h2txyewy	neutral,,NA,False,Live Registry
1,997,0000000b	000a00004a6103ff	000a00004a6103ff	8664	F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE	cw5n1h2txyewy	neutral,,NA,False,Live Registry
1,998,0000000b	000a00004a6103ff	000a000038390000	8664	Microsoft.AsyncTextService	8wekyb3d8bbwe	,,NA,False,Live Registry
1,999,0000000b	000a00004a6103ff	000a000000000000	8664	Microsoft.CredDialogHost	cw5n1h2txyewy	,,NA,False,Live Registry
1,1000,0000000b	000a00004a6103ff	000a000038390000	8664	Microsoft.ECApp	8wekyb3d8bbwe	,,NA,False,Live Registry
1,1001,0000000b	03e84a6103ff0000	000c000000000000	8664	Microsoft.MicrosoftEdgeDevToolsClient	8wekyb3d8bbwe	neutral,,NA,False,Live Registry
1,1002,0000000b	000a00004a6103ff	000b000000000000	8664	Microsoft.Win32WebViewHost	cw5n1h2txyewy	neutral,,NA,False,Live Registry
1,1003,0000000b	03e84a6103ff0000	000a000000000000	8664	Microsoft.Windows.Apprep.ChxApp	cw5n1h2txyewy	neutral,,NA,False,Live Registry
1,1004,0000000b	03e84a6103ff0000	000a000000000000	8664	Microsoft.Windows.AssignedAccessLockApp	cw5n1h2txyewy	neutral,,NA,False,Live Registry
1,1005,0000000b	000a00004a6103ff	000a00004a6103ff	8664	Microsoft.Windows.CapturePicker	cw5n1h2txyewy	,,NA,False,Live Registry
1,1006,0000000b	000a00004a6103ff	000a0000452b0000	8664	Microsoft.Windows.NarratorQuickStart	8wekyb3d8bbwe	neutral,,NA,False,Live Registry
1,1007,0000000b	03e84a6103ff0000	000a000000000000	8664	Microsoft.Windows.ParentalControls	cw5n1h2txyewy	neutral,,NA,False,Live Registry
1,1008,0000000b	03e84a6103ff0000	000a000000000000	8664	Microsoft.Windows.PinningConfirmationDialog	cw5n1h2txyewy	,,NA,False,Live Registry
1,1009,0000000b	000a00004a6103ff	000a00004a6103ff	8664	Microsoft.Windows.XGpuEjectDialog	cw5n1h2txyewy	neutral,,NA,False,Live Registry
1,1010,C:\Windows\SystemApps\NcsiUwpApp_8wekyb3d8bbwe\Application,2021-07-22 04:25:19,NA,False,Live Registry
1,1011,0000000b	000a00004a6103ff	000a000042990000	8664	Windows.CBSPreview	cw5n1h2txyewy	neutral,,NA,False,Live Registry
1,1012,0000000b	0006000200010000	03e8456300010000	8664	Windows.PrintDialog	cw5n1h2txyewy	neutral,,NA,False,Live Registry
1,1013,C:\Program Files (x86)\Citrix\ICA Client\AuthManager\AuthManSvr.exe,2021-03-22 23:43:30,NA,False,Live Registry
1,1014,C:\Program Files (x86)\Citrix\ICA Client\Browser\CtxWebBrowser.exe,2021-05-03 00:39:44,NA,False,Live Registry
1,1015,C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\Application,2021-07-22 03:38:43,NA,False,Live Registry
1,1016,0000000b	000a00004a6103ff	000a000000000000	8664	Microsoft.LockApp	cw5n1h2txyewy	,,NA,False,Live Registry
1,1017,C:\WINDOWS\system32\dmclient.exe,2021-07-22 07:49:57,NA,False,Live Registry
1,1018,C:\Users\john\AppData\Local\Microsoft\OneDrive\21.119.0613.0001\FileCoAuth.exe,2021-07-07 11:00:21,NA,False,Live Registry
1,1019,C:\Windows\System32\oobe\UserOOBEBroker.exe,2021-07-22 07:50:24,NA,False,Live Registry
1,1020,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,2020-12-02 22:45:24,NA,False,Live Registry
1,1021,C:\WINDOWS\system32\printfilterpipelinesvc.exe,2021-07-22 07:49:57,NA,False,Live Registry
1,1022,C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\Reader_sl.exe,2021-04-21 02:19:48,NA,False,Live Registry
1,1023,C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe,2021-01-25 19:55:56,NA,False,Live Registry
